Date,Advertiser,Device,Clicks,Cost,Impressions,Accounts_Opened,Funded_Units
4/6/2022,Bank of America Merrill Edge,Mobile,4108,45089.71999,192590,44.5,30.01
4/6/2022,Bank of America Merrill Edge,Tablet,153,1604.309997,7596,1.78,1.31
4/6/2022,Bank of America Merrill Edge,Desktop,7442,71204.51999,312067,82.77,59.17
4/7/2022,Bank of America Merrill Edge,Desktop,6521,73888.06999,299218,84.55,61.14
4/7/2022,Bank of America Merrill Edge,Tablet,137,1357.519997,7609,0.89,0.64
4/7/2022,Bank of America Merrill Edge,Mobile,3953,49997.67999,195879,33.82,23.55
4/8/2022,Bank of America Merrill Edge,Mobile,4610,80647.37999,248479,16.91,11.67
4/8/2022,Bank of America Merrill Edge,Tablet,174,2564.749999,9414,2.67,2.02
4/8/2022,Bank of America Merrill Edge,Desktop,6514,103646.92,314603,86.33,61.68
4/9/2022,Bank of America Merrill Edge,Tablet,131,2110.879999,9982,0,0
4/9/2022,Bank of America Merrill Edge,Desktop,4984,104912.4,269493,49.84,34.7
4/9/2022,Bank of America Merrill Edge,Mobile,4272,98508.05999,265055,18.69,13.36
4/10/2022,Bank of America Merrill Edge,Desktop,5946,106804.98,301631,49.84,34.76
4/10/2022,Bank of America Merrill Edge,Mobile,4319,94965.26999,273378,22.25,15.65
4/10/2022,Bank of America Merrill Edge,Tablet,149,2081.989998,9608,2.67,2.02
4/11/2022,Bank of America Merrill Edge,Tablet,185,2135.829999,11409,1.78,1.12
4/11/2022,Bank of America Merrill Edge,Desktop,9000,141285.07,470319,85.44,61.95
4/11/2022,Bank of America Merrill Edge,Mobile,5631,93257.98,315233,44.5,31.84
4/12/2022,Bank of America Merrill Edge,Mobile,4565,61600.97999,248528,33.82,24.04
4/12/2022,Bank of America Merrill Edge,Desktop,8566,106582.14,410559,109.46,78.93
4/12/2022,Bank of America Merrill Edge,Tablet,167,2054.779999,9418,1.78,1.35
4/13/2022,Bank of America Merrill Edge,Desktop,8208,94475.79999,366028,122.82,88.31
4/13/2022,Bank of America Merrill Edge,Mobile,4519,50285.12999,218517,31.15,21.77
4/13/2022,Bank of America Merrill Edge,Tablet,155,1633.169998,9020,0,0
4/14/2022,Bank of America Merrill Edge,Tablet,275,2592.429996,10218,0,0
4/14/2022,Bank of America Merrill Edge,Desktop,9384,141160.7,409428,135.28,96.99
4/14/2022,Bank of America Merrill Edge,Mobile,7926,101905.61,281541,39.16,27.32
4/15/2022,Bank of America Merrill Edge,Tablet,200,3158.309998,7539,0.89,0.56
4/15/2022,Bank of America Merrill Edge,Mobile,7395,117669.42,221149,56.96,39.51
4/15/2022,Bank of America Merrill Edge,Desktop,7214,128115.32,282636,127.27,90.87
4/16/2022,Bank of America Merrill Edge,Mobile,6228,85486.49999,191689,36.49,24.96
4/16/2022,Bank of America Merrill Edge,Desktop,6145,85190.92999,224984,81.88,59.39
4/16/2022,Bank of America Merrill Edge,Tablet,164,2268.949998,5895,0,0
4/17/2022,Bank of America Merrill Edge,Desktop,4799,52196.87999,173414,66.75,48.86
4/17/2022,Bank of America Merrill Edge,Tablet,136,1363.239999,4517,0,0
4/17/2022,Bank of America Merrill Edge,Mobile,4515,50416.71999,136664,33.82,23.22
4/18/2022,Bank of America Merrill Edge,Mobile,6855,69111.25999,181639,57.85,40.54
4/18/2022,Bank of America Merrill Edge,Desktop,9563,101256.58,317999,178.88,127.85
4/18/2022,Bank of America Merrill Edge,Tablet,253,2444.239998,6786,5.34,3.82
4/19/2022,Bank of America Merrill Edge,Desktop,6971,66499.36999,231781,97.9,71.64
4/19/2022,Bank of America Merrill Edge,Mobile,5263,47486.51999,137090,62.3,43.97
4/19/2022,Bank of America Merrill Edge,Tablet,201,2011.229999,5577,2.67,2.02
4/20/2022,Bank of America Merrill Edge,Mobile,5230,49080.10999,130704,37.38,26.92
4/20/2022,Bank of America Merrill Edge,Tablet,176,1695.539999,5220,0,0
4/20/2022,Bank of America Merrill Edge,Desktop,6122,61304.18998,204891,94.34,68.22
4/21/2022,Bank of America Merrill Edge,Desktop,6217,84522.92998,222827,106.8,77.68
4/21/2022,Bank of America Merrill Edge,Tablet,181,2193.699996,5527,0.89,0.67
4/21/2022,Bank of America Merrill Edge,Mobile,5773,69163.01999,163625,56.07,39.29
4/22/2022,Bank of America Merrill Edge,Mobile,5344,61242.50999,156064,42.72,29.43
4/22/2022,Bank of America Merrill Edge,Desktop,5423,69126.94998,189923,99.68,71.06
4/22/2022,Bank of America Merrill Edge,Tablet,178,1919.249997,5386,1.78,1.23
4/23/2022,Bank of America Merrill Edge,Mobile,4323,45385.34,119703,30.26,21.1
4/23/2022,Bank of America Merrill Edge,Desktop,3040,39262.24999,119561,41.83,30.96
4/23/2022,Bank of America Merrill Edge,Tablet,114,1290.829999,3695,0,0
4/24/2022,Bank of America Merrill Edge,Desktop,3084,34175.11999,123898,32.04,23.3
4/24/2022,Bank of America Merrill Edge,Mobile,4311,44153.54999,128349,24.03,16.96
4/24/2022,Bank of America Merrill Edge,Tablet,119,1175.69,4172,0,0
4/25/2022,Bank of America Merrill Edge,Mobile,5911,55003.97999,167309,43.61,30.74
4/25/2022,Bank of America Merrill Edge,Tablet,200,1908.249997,5557,2.67,1.79
4/25/2022,Bank of America Merrill Edge,Desktop,6449,65415.26999,218582,128.15,95.24
4/26/2022,Bank of America Merrill Edge,Tablet,168,1610.429996,4947,3.56,2.66
4/26/2022,Bank of America Merrill Edge,Mobile,5474,45321.42999,142746,60.52,44.51
4/26/2022,Bank of America Merrill Edge,Desktop,6228,55744.24999,196583,98.79,73.13
4/27/2022,Bank of America Merrill Edge,Desktop,5193,47330.28999,155305,95.23,69.96
4/27/2022,Bank of America Merrill Edge,Mobile,4844,38450.52999,119633,35.6,26.09
4/27/2022,Bank of America Merrill Edge,Tablet,153,1182.779999,4084,5.34,4.04
4/28/2022,Bank of America Merrill Edge,Tablet,155,1520.429999,4613,7.12,5.17
4/28/2022,Bank of America Merrill Edge,Desktop,5011,51328.83999,147931,74.76,54.09
4/28/2022,Bank of America Merrill Edge,Mobile,4696,37574.56999,122079,29.37,21.24
4/29/2022,Bank of America Merrill Edge,Desktop,4670,49629.42999,142655,70.31,51.85
4/29/2022,Bank of America Merrill Edge,Tablet,159,1270.72,4316,0.89,0.56
4/29/2022,Bank of America Merrill Edge,Mobile,5135,41237.68,128049,34.71,24.86
4/30/2022,Bank of America Merrill Edge,Mobile,4502,40831.55,121857,30.26,20.24
4/30/2022,Bank of America Merrill Edge,Desktop,2849,36979.10999,99246,38.27,27.46
4/30/2022,Bank of America Merrill Edge,Tablet,108,1223.509999,3609,0,0
5/1/2022,Bank of America Merrill Edge,Desktop,4178,66150.81999,168901,33.82,25.2
5/1/2022,Bank of America Merrill Edge,Tablet,170,1939.399999,5331,0,0
5/1/2022,Bank of America Merrill Edge,Mobile,5753,73147.82999,170834,18.69,12.67
5/2/2022,Bank of America Merrill Edge,Tablet,214,2824.409998,7265,3.56,2.47
5/2/2022,Bank of America Merrill Edge,Mobile,7228,101151.01,218800,37.38,26.2
5/2/2022,Bank of America Merrill Edge,Desktop,6886,117372.01,293583,92.56,67.29
5/3/2022,Bank of America Merrill Edge,Mobile,7384,80846.32999,214525,32.04,22.28
5/3/2022,Bank of America Merrill Edge,Tablet,204,2779.939996,6066,0,0
5/3/2022,Bank of America Merrill Edge,Desktop,7693,102384.99,295903,97.01,71.06
5/4/2022,Bank of America Merrill Edge,Mobile,6432,59900.84999,167484,36.49,25.65
5/4/2022,Bank of America Merrill Edge,Tablet,178,1849.749997,5349,1.78,1.35
5/4/2022,Bank of America Merrill Edge,Desktop,6607,75873.33998,216998,84.55,61.61
5/5/2022,Bank of America Merrill Edge,Desktop,5499,62482.38999,167669,77.42,57.19
5/5/2022,Bank of America Merrill Edge,Tablet,156,1503.089998,4644,0,0
5/5/2022,Bank of America Merrill Edge,Mobile,5784,50698.09999,152543,39.16,27.51
5/6/2022,Bank of America Merrill Edge,Tablet,158,2020.769999,5149,2.67,2.02
5/6/2022,Bank of America Merrill Edge,Mobile,6386,67999.16999,160717,51.62,35.43
5/6/2022,Bank of America Merrill Edge,Desktop,5838,74125.94999,183994,89,65.32
5/7/2022,Bank of America Merrill Edge,Mobile,5062,63681.93,147590,30.26,20.63
5/7/2022,Bank of America Merrill Edge,Tablet,139,1718.599999,4352,0,0
5/7/2022,Bank of America Merrill Edge,Desktop,3507,53430.61999,122406,36.49,25.81
5/8/2022,Bank of America Merrill Edge,Mobile,5543,72076.44999,172391,28.48,19
5/8/2022,Bank of America Merrill Edge,Tablet,124,1873.739999,4524,0.89,0.67
5/8/2022,Bank of America Merrill Edge,Desktop,3739,63683.76999,160193,25.81,18.04
5/9/2022,Bank of America Merrill Edge,Mobile,7437,105230.82,234169,51.62,36.53
5/9/2022,Bank of America Merrill Edge,Tablet,238,3322.669998,6325,8.01,5.84
5/9/2022,Bank of America Merrill Edge,Desktop,7458,122933.33,315255,104.13,75.53
5/10/2022,Bank of America Merrill Edge,Tablet,165,1959.88,5108,2.67,2.01
5/10/2022,Bank of America Merrill Edge,Desktop,6607,78793.23999,230631,86.33,63.2
5/10/2022,Bank of America Merrill Edge,Mobile,6446,64310.02999,185949,40.05,28.19
5/11/2022,Bank of America Merrill Edge,Tablet,157,1462.169998,4546,3.56,2.69
5/11/2022,Bank of America Merrill Edge,Desktop,5550,68246.95999,187863,79.21,57.11
5/11/2022,Bank of America Merrill Edge,Mobile,5581,52998.53999,162166,40.05,28.4
5/12/2022,Bank of America Merrill Edge,Tablet,131,1389.309998,4652,0.89,0.67
5/12/2022,Bank of America Merrill Edge,Desktop,5631,66623.49999,185895,103.24,75.36
5/12/2022,Bank of America Merrill Edge,Mobile,5919,57881.29999,162301,38.27,25.49
5/13/2022,Bank of America Merrill Edge,Mobile,4947,50966.03,135873,43.61,31.44
5/13/2022,Bank of America Merrill Edge,Tablet,122,1533.18,3968,0,0
5/13/2022,Bank of America Merrill Edge,Desktop,5013,60493.66999,167934,70.31,50.39
5/14/2022,Bank of America Merrill Edge,Mobile,4697,55248.82999,133509,34.71,23.04
5/14/2022,Bank of America Merrill Edge,Tablet,119,1799.75,3409,0,0
5/14/2022,Bank of America Merrill Edge,Desktop,3127,46361.32999,117269,41.83,30.12
5/15/2022,Bank of America Merrill Edge,Desktop,3643,68157.58999,160674,43.61,31.01
5/15/2022,Bank of America Merrill Edge,Tablet,113,1610.359999,4189,0,0
5/15/2022,Bank of America Merrill Edge,Mobile,5498,78868.11,170519,32.93,22.77
5/16/2022,Bank of America Merrill Edge,Tablet,190,2450.919998,5628,0.89,0.67
5/16/2022,Bank of America Merrill Edge,Mobile,6662,91360.2,209163,32.04,22.55
5/16/2022,Bank of America Merrill Edge,Desktop,5748,101199.38,243057,121.03,87.5
5/17/2022,Bank of America Merrill Edge,Mobile,5710,60944.52999,176248,45.39,32.85
5/17/2022,Bank of America Merrill Edge,Tablet,168,1721.449999,4694,1.78,1.31
5/17/2022,Bank of America Merrill Edge,Desktop,5742,75300.73998,210902,82.77,60.45
5/18/2022,Bank of America Merrill Edge,Desktop,5824,65121.21998,203205,77.43,56.06
5/18/2022,Bank of America Merrill Edge,Mobile,5372,56790.72,166763,47.17,32.18
5/18/2022,Bank of America Merrill Edge,Tablet,132,1318.149998,4560,1.78,1.34
5/19/2022,Bank of America Merrill Edge,Mobile,4927,49167.89999,149457,34.71,24.95
5/19/2022,Bank of America Merrill Edge,Tablet,125,1463.639999,4216,0,0
5/19/2022,Bank of America Merrill Edge,Desktop,5356,56306.22999,176111,111.25,80.82
5/20/2022,Bank of America Merrill Edge,Desktop,4940,57277.27999,165503,81.88,58.77
5/20/2022,Bank of America Merrill Edge,Tablet,169,1869.86,4183,1.78,1.31
5/20/2022,Bank of America Merrill Edge,Mobile,4879,55339.09999,150826,23.14,16.31
5/21/2022,Bank of America Merrill Edge,Mobile,4827,63321.94999,154756,23.14,16.61
5/21/2022,Bank of America Merrill Edge,Tablet,101,1176.979999,3842,0,0
5/21/2022,Bank of America Merrill Edge,Desktop,3227,45817.16999,121183,38.27,27.9
5/22/2022,Bank of America Merrill Edge,Mobile,5208,78003.04,171290,24.92,17.05
5/22/2022,Bank of America Merrill Edge,Tablet,97,1395.48,4229,1.78,1.23
5/22/2022,Bank of America Merrill Edge,Desktop,3506,51381.39999,134439,35.6,25.39
5/23/2022,Bank of America Merrill Edge,Desktop,6112,93633.97999,235761,86.33,62.55
5/23/2022,Bank of America Merrill Edge,Tablet,156,2318.47,5313,1.78,1.34
5/23/2022,Bank of America Merrill Edge,Mobile,6455,100647.45,211470,33.82,23.45
5/24/2022,Bank of America Merrill Edge,Mobile,5554,72164.24999,168672,38.27,26.37
5/24/2022,Bank of America Merrill Edge,Tablet,142,1746.259998,4602,3.56,2.7
5/24/2022,Bank of America Merrill Edge,Desktop,5352,70320.01999,189907,73.87,54.11
5/25/2022,Bank of America Merrill Edge,Desktop,5054,64040.15999,165166,72.09,50.82
5/25/2022,Bank of America Merrill Edge,Tablet,143,1788.179996,4320,0.89,0.67
5/25/2022,Bank of America Merrill Edge,Mobile,5159,60856.15999,152303,32.93,22.25
5/26/2022,Bank of America Merrill Edge,Tablet,126,1244.16,3986,1.78,1.31
5/26/2022,Bank of America Merrill Edge,Desktop,4773,50962.48999,143348,62.3,44.97
5/26/2022,Bank of America Merrill Edge,Mobile,4636,50922.80999,137695,24.92,17.96
5/27/2022,Bank of America Merrill Edge,Mobile,5028,63634.27999,155869,32.04,22.3
5/27/2022,Bank of America Merrill Edge,Tablet,140,1606.059997,4531,3.56,2.57
5/27/2022,Bank of America Merrill Edge,Desktop,4575,55801.22999,147452,67.64,48.47
5/28/2022,Bank of America Merrill Edge,Tablet,91,1251.869998,3588,0,0
5/28/2022,Bank of America Merrill Edge,Mobile,4520,64469.25999,140466,23.14,16.12
5/28/2022,Bank of America Merrill Edge,Desktop,2896,38459.08,112523,23.14,17.07
5/29/2022,Bank of America Merrill Edge,Desktop,3113,45566.43999,143725,22.25,16.5
5/29/2022,Bank of America Merrill Edge,Mobile,4723,74696.53999,156143,28.48,19.3
5/29/2022,Bank of America Merrill Edge,Tablet,102,1562.39,3745,0.89,0.67
5/30/2022,Bank of America Merrill Edge,Desktop,3781,61919.92999,162525,24.92,17.92
5/30/2022,Bank of America Merrill Edge,Tablet,115,2131.609999,4546,0,0
5/30/2022,Bank of America Merrill Edge,Mobile,5233,92046.02999,180862,21.36,14.69
5/31/2022,Bank of America Merrill Edge,Mobile,5058,85635.43999,172656,39.16,26.74
5/31/2022,Bank of America Merrill Edge,Desktop,5273,80388.71999,208369,72.98,52.13
5/31/2022,Bank of America Merrill Edge,Tablet,139,1970.87,4786,0,0
6/1/2022,Bank of America Merrill Edge,Mobile,5484,71320.00999,167391,42.72,30.16
6/1/2022,Bank of America Merrill Edge,Tablet,153,2214.629999,4692,1.78,1.12
6/1/2022,Bank of America Merrill Edge,Desktop,5406,74228.20999,200582,80.1,58.42
6/2/2022,Bank of America Merrill Edge,Desktop,4596,32939.95999,138621,57.85,41.95
6/2/2022,Bank of America Merrill Edge,Tablet,117,907.82,2817,3.56,2.59
6/2/2022,Bank of America Merrill Edge,Mobile,3279,24339.07999,87378,16.91,12.12
6/3/2022,Bank of America Merrill Edge,Mobile,3122,21038.80999,77671,27.59,19.77
6/3/2022,Bank of America Merrill Edge,Tablet,110,834.639998,2729,2.67,2.02
6/3/2022,Bank of America Merrill Edge,Desktop,4488,29410.23999,128273,53.4,38.44
6/4/2022,Bank of America Merrill Edge,Mobile,2723,23045.74999,71490,24.03,17.75
6/4/2022,Bank of America Merrill Edge,Tablet,74,630.809999,2283,1.78,1.35
6/4/2022,Bank of America Merrill Edge,Desktop,2835,21451.49999,86325,24.03,17.58
6/5/2022,Bank of America Merrill Edge,Desktop,2716,23848.85999,83669,25.81,18.09
6/5/2022,Bank of America Merrill Edge,Mobile,3039,31051.30999,83112,18.69,13.44
6/5/2022,Bank of America Merrill Edge,Tablet,66,474.51,2195,0,0
6/6/2022,Bank of America Merrill Edge,Mobile,755,2512.889997,22450,5.34,3.7
6/6/2022,Bank of America Merrill Edge,Desktop,2882,13339.46999,93832,41.83,30.98
6/6/2022,Bank of America Merrill Edge,Tablet,39,154.18,1217,0,0
6/7/2022,Bank of America Merrill Edge,Tablet,88,886.549999,2703,2.67,1.99
6/7/2022,Bank of America Merrill Edge,Mobile,2596,32894.95,75711,40.94,28.83
6/7/2022,Bank of America Merrill Edge,Desktop,4481,42271.52999,148143,58.74,42.88
6/8/2022,Bank of America Merrill Edge,Mobile,3301,38309.22999,83081,43.61,30.66
6/8/2022,Bank of America Merrill Edge,Desktop,5060,47984.05999,136351,78.3,58.66
6/8/2022,Bank of America Merrill Edge,Tablet,120,981.529999,2858,3.56,2.7
6/9/2022,Bank of America Merrill Edge,Tablet,107,777.02,3000,0,0
6/9/2022,Bank of America Merrill Edge,Desktop,5501,44817.42999,154427,64.97,47.74
6/9/2022,Bank of America Merrill Edge,Mobile,3366,32492.51,84832,21.36,15.54
6/10/2022,Bank of America Merrill Edge,Mobile,3114,25995.05999,78526,13.35,9.62
6/10/2022,Bank of America Merrill Edge,Desktop,5344,38702.76999,147791,75.65,55.58
6/10/2022,Bank of America Merrill Edge,Tablet,116,900.089999,3154,1.78,1.35
6/11/2022,Bank of America Merrill Edge,Desktop,3249,22692.82999,88474,22.25,16.58
6/11/2022,Bank of America Merrill Edge,Mobile,2557,22491.18999,65693,24.03,17.17
6/11/2022,Bank of America Merrill Edge,Tablet,89,910.799999,2156,0,0
6/12/2022,Bank of America Merrill Edge,Tablet,75,623.83,2287,0,0
6/12/2022,Bank of America Merrill Edge,Desktop,3133,22399.65999,89492,25.81,18.74
6/12/2022,Bank of America Merrill Edge,Mobile,2755,25249.62,70533,23.14,16.16
6/13/2022,Bank of America Merrill Edge,Mobile,4525,34105.49,101094,39.16,28.41
6/13/2022,Bank of America Merrill Edge,Desktop,6682,48754.73999,199078,79.21,58.52
6/13/2022,Bank of America Merrill Edge,Tablet,133,1298.68,3924,0,0
6/14/2022,Bank of America Merrill Edge,Desktop,6397,42997.01999,170066,78.32,57.2
6/14/2022,Bank of America Merrill Edge,Mobile,4143,29353.69999,91252,29.37,21.47
6/14/2022,Bank of America Merrill Edge,Tablet,149,1019.539999,3504,1.78,1.34
6/15/2022,Bank of America Merrill Edge,Mobile,3733,26293.10999,91767,21.36,15.49
6/15/2022,Bank of America Merrill Edge,Tablet,127,976.759999,3587,2.67,2.01
6/15/2022,Bank of America Merrill Edge,Desktop,6331,40293.96998,168385,56.07,40.55
6/16/2022,Bank of America Merrill Edge,Desktop,6688,36472.73999,186915,56.07,41.3
6/16/2022,Bank of America Merrill Edge,Tablet,157,1172.689998,3386,1.78,1.23
6/16/2022,Bank of America Merrill Edge,Mobile,3192,21299.18999,78570,24.92,17.97
6/17/2022,Bank of America Merrill Edge,Mobile,3227,22891.28999,84266,20.47,14.94
6/17/2022,Bank of America Merrill Edge,Tablet,126,834.79,3410,1.78,1.34
6/17/2022,Bank of America Merrill Edge,Desktop,6469,36680.20998,162732,72.98,53.41
6/18/2022,Bank of America Merrill Edge,Desktop,5736,48295.37998,157942,28.48,20.44
6/18/2022,Bank of America Merrill Edge,Mobile,3930,43966.05,113394,10.68,8.03
6/18/2022,Bank of America Merrill Edge,Tablet,110,1409.519999,3456,0,0
6/19/2022,Bank of America Merrill Edge,Mobile,4136,52193.48999,127280,9.79,6.84
6/19/2022,Bank of America Merrill Edge,Desktop,5884,53122.55999,168136,29.37,21.36
6/19/2022,Bank of America Merrill Edge,Tablet,112,1293.449998,3831,0,0
6/20/2022,Bank of America Merrill Edge,Tablet,111,1255.839999,4043,0.89,0.67
6/20/2022,Bank of America Merrill Edge,Desktop,7639,69397.41999,258308,44.5,32.28
6/20/2022,Bank of America Merrill Edge,Mobile,4520,48498.50999,139361,16.02,10.99
6/21/2022,Bank of America Merrill Edge,Desktop,8237,66191.94999,293060,72.09,53.04
6/21/2022,Bank of America Merrill Edge,Mobile,4571,40012.09999,139345,17.8,12.95
6/21/2022,Bank of America Merrill Edge,Tablet,193,1634.88,4948,1.78,1.34
6/22/2022,Bank of America Merrill Edge,Mobile,4125,36544.13999,120256,26.7,18.79
6/22/2022,Bank of America Merrill Edge,Desktop,7969,65953.63999,259694,96.11,68.85
6/22/2022,Bank of America Merrill Edge,Tablet,144,1232.969999,4298,0.89,0.67
6/23/2022,Bank of America Merrill Edge,Desktop,7591,73193.18999,257154,72.97,53.02
6/23/2022,Bank of America Merrill Edge,Tablet,162,1102.059999,4872,1.78,1.34
6/23/2022,Bank of America Merrill Edge,Mobile,4368,39733.96999,113413,21.36,15.72
6/24/2022,Bank of America Merrill Edge,Tablet,158,1090.3,4613,0,0
6/24/2022,Bank of America Merrill Edge,Desktop,6829,69513.64,236405,72.98,52.67
6/24/2022,Bank of America Merrill Edge,Mobile,4716,51756.81999,136337,37.38,26.49
6/25/2022,Bank of America Merrill Edge,Desktop,4704,51360.95999,155005,38.27,28.04
6/25/2022,Bank of America Merrill Edge,Tablet,121,752.119999,3102,0.89,0.67
6/25/2022,Bank of America Merrill Edge,Mobile,3976,44886.6,104037,24.03,16.77
6/26/2022,Bank of America Merrill Edge,Mobile,3909,41807.06,98329,25.81,17.2
6/26/2022,Bank of America Merrill Edge,Tablet,122,1204.689999,2748,0,0
6/26/2022,Bank of America Merrill Edge,Desktop,4241,49399.34999,143423,17.8,12.53
